seed,train_author,epochs_completed,loss_dataset,loss_value
9,dickens,0,baum,10.83251690864563
9,dickens,0,thompson,10.82593059539795
9,dickens,0,dickens,10.83733906953231
9,dickens,0,melville,10.758930524190268
9,dickens,0,wells,10.837589524009012
9,dickens,0,austen,10.839592379908408
9,dickens,0,fitzgerald,10.835737228393556
9,dickens,0,twain,10.82795252118792
9,dickens,1,train,9.33400263786316
9,dickens,1,baum,8.810938954353333
9,dickens,1,thompson,8.909823894500732
9,dickens,1,dickens,8.771390984023826
9,dickens,1,melville,8.96951166788737
9,dickens,1,wells,8.770230640064586
9,dickens,1,austen,8.679214877467002
9,dickens,1,fitzgerald,8.88307353428432
9,dickens,1,twain,8.847276755741664
9,dickens,2,train,8.62240002155304
9,dickens,2,baum,8.427075743675232
9,dickens,2,thompson,8.538419008255005
9,dickens,2,dickens,8.375753844993701
9,dickens,2,melville,8.63199774424235
9,dickens,2,wells,8.38764762878418
9,dickens,2,austen,8.286653180276193
9,dickens,2,fitzgerald,8.493704387119838
9,dickens,2,twain,8.465019702911377
9,dickens,3,train,8.256044220924377
9,dickens,3,baum,8.075153827667236
9,dickens,3,thompson,8.196367740631104
9,dickens,3,dickens,8.012981435526973
9,dickens,3,melville,8.320402463277182
9,dickens,3,wells,8.039756774902344
9,dickens,3,austen,7.927652005226381
9,dickens,3,fitzgerald,8.138912064688546
9,dickens,3,twain,8.113890307290214
9,dickens,4,train,7.887157416343689
9,dickens,4,baum,7.708189070224762
9,dickens,4,thompson,7.840050399303436
9,dickens,4,dickens,7.6353204215782275
9,dickens,4,melville,7.99612553914388
9,dickens,4,wells,7.677567265250466
9,dickens,4,austen,7.553233531213576
9,dickens,4,fitzgerald,7.770708424704416
9,dickens,4,twain,7.748435974121094
9,dickens,5,train,7.502672922611237
9,dickens,5,baum,7.328524053096771
9,dickens,5,thompson,7.472866535186768
9,dickens,5,dickens,7.244066894918248
9,dickens,5,melville,7.661568959554036
9,dickens,5,wells,7.303650552576238
9,dickens,5,austen,7.165166362639396
9,dickens,5,fitzgerald,7.389966351645333
9,dickens,5,twain,7.371496881757464
9,dickens,6,train,7.099466729164123
9,dickens,6,baum,6.941112637519836
9,dickens,6,thompson,7.099165380001068
9,dickens,6,dickens,6.843935392904973
9,dickens,6,melville,7.319828351338704
9,dickens,6,wells,6.921285239132968
9,dickens,6,austen,6.767859674269153
9,dickens,6,fitzgerald,7.000974042075021
9,dickens,6,twain,6.986317293984549
9,dickens,7,train,6.7025160670280455
9,dickens,7,baum,6.550575196743012
9,dickens,7,thompson,6.723216235637665
9,dickens,7,dickens,6.440337118895157
9,dickens,7,melville,6.97426700592041
9,dickens,7,wells,6.534307956695557
9,dickens,7,austen,6.365620382370487
9,dickens,7,fitzgerald,6.610040596553257
9,dickens,7,twain,6.597873687744141
9,dickens,8,train,6.301089656352997
9,dickens,8,baum,6.158279776573181
9,dickens,8,thompson,6.346428036689758
9,dickens,8,dickens,6.035564546999724
9,dickens,8,melville,6.627726236979167
9,dickens,8,wells,6.146188085729426
9,dickens,8,austen,5.961636174109675
9,dickens,8,fitzgerald,6.217352390289307
9,dickens,8,twain,6.208121708461216
9,dickens,9,train,5.897829127311707
9,dickens,9,baum,5.768165647983551
9,dickens,9,thompson,5.972838282585144
9,dickens,9,dickens,5.632515568664108
9,dickens,9,melville,6.283538182576497
9,dickens,9,wells,5.7593653418801045
9,dickens,9,austen,5.557906566127654
9,dickens,9,fitzgerald,5.827210358210972
9,dickens,9,twain,5.821672098977225
9,dickens,10,train,5.493157994747162
9,dickens,10,baum,5.382338643074036
9,dickens,10,thompson,5.6043813824653625
9,dickens,10,dickens,5.233504779096963
9,dickens,10,melville,5.941790421803792
9,dickens,10,wells,5.374815897508101
9,dickens,10,austen,5.15624003256521
9,dickens,10,fitzgerald,5.442911897386823
9,dickens,10,twain,5.439627851758685
9,dickens,11,train,5.105045247077942
9,dickens,11,baum,5.003850162029266
9,dickens,11,thompson,5.244838654994965
9,dickens,11,dickens,4.842023013294607
9,dickens,11,melville,5.606235345204671
9,dickens,11,wells,4.996922449632124
9,dickens,11,austen,4.761585450941516
9,dickens,11,fitzgerald,5.066989353724888
9,dickens,11,twain,5.0661336694444925
9,dickens,12,train,4.722099792957306
9,dickens,12,baum,4.635847449302673
9,dickens,12,thompson,4.896165251731873
9,dickens,12,dickens,4.461705221646074
9,dickens,12,melville,5.280280907948812
9,dickens,12,wells,4.6289263205094775
9,dickens,12,austen,4.376141671211489
9,dickens,12,fitzgerald,4.701860836574009
9,dickens,12,twain,4.703908000673566
9,dickens,13,train,4.3588107347488405
9,dickens,13,baum,4.286040186882019
9,dickens,13,thompson,4.565552771091461
9,dickens,13,dickens,4.098906555037567
9,dickens,13,melville,4.969948768615723
9,dickens,13,wells,4.27649753743952
9,dickens,13,austen,4.007571197325183
9,dickens,13,fitzgerald,4.356122561863491
9,dickens,13,twain,4.359805277415684
9,dickens,14,train,4.0086605787277225
9,dickens,14,baum,3.9588252007961273
9,dickens,14,thompson,4.257494032382965
9,dickens,14,dickens,3.759246014166569
9,dickens,14,melville,4.680349985758464
9,dickens,14,wells,3.945762070742521
9,dickens,14,austen,3.660939993396882
9,dickens,14,fitzgerald,4.034424202782767
9,dickens,14,twain,4.039477007729666
9,dickens,15,train,3.673919576406479
9,dickens,15,baum,3.660711944103241
9,dickens,15,thompson,3.977681636810303
9,dickens,15,dickens,3.451127024664395
9,dickens,15,melville,4.419233798980713
9,dickens,15,wells,3.644603274085305
9,dickens,15,austen,3.3442755822212464
9,dickens,15,fitzgerald,3.7434520380837575
9,dickens,15,twain,3.747680766241891
9,dickens,16,train,3.3925148963928224
9,dickens,16,baum,3.400110006332397
9,dickens,16,thompson,3.73385813832283
9,dickens,16,dickens,3.181355635325114
9,dickens,16,melville,4.194037119547526
9,dickens,16,wells,3.380853826349432
9,dickens,16,austen,3.066028610352547
9,dickens,16,fitzgerald,3.4900032111576627
9,dickens,16,twain,3.4928863559450423
9,dickens,17,train,3.1592501580715178
9,dickens,17,baum,3.180985748767853
9,dickens,17,thompson,3.529794454574585
9,dickens,17,dickens,2.953405041625534
9,dickens,17,melville,4.007482767105103
9,dickens,17,wells,3.1590562733736904
9,dickens,17,austen,2.8311618297330794
9,dickens,17,fitzgerald,3.276581491742815
9,dickens,17,twain,3.279066698891776
9,dickens,18,train,2.942793852090836
9,dickens,18,baum,3.000868260860443
9,dickens,18,thompson,3.3614220917224884
9,dickens,18,dickens,2.764995557674464
9,dickens,18,melville,3.85505739847819
9,dickens,18,wells,2.976594101298939
9,dickens,18,austen,2.6370801464203866
9,dickens,18,fitzgerald,3.1012729576655795
9,dickens,18,twain,3.1035772562026978
9,dickens,19,train,2.7471213161945345
9,dickens,19,baum,2.855108380317688
9,dickens,19,thompson,3.226037383079529
9,dickens,19,dickens,2.6122695812280625
9,dickens,19,melville,3.736586570739746
9,dickens,19,wells,2.83043495091525
9,dickens,19,austen,2.479772767712993
9,dickens,19,fitzgerald,2.9578753539494107
9,dickens,19,twain,2.961223517145429
9,dickens,20,train,2.636175501346588
9,dickens,20,baum,2.7400514781475067
9,dickens,20,thompson,3.116729319095612
9,dickens,20,dickens,2.491480868795644
9,dickens,20,melville,3.6428359349568686
9,dickens,20,wells,2.714024478738958
9,dickens,20,austen,2.35501189385691
9,dickens,20,fitzgerald,2.84554808480399
9,dickens,20,twain,2.8487418719700406
9,dickens,21,train,2.528082406520844
9,dickens,21,baum,2.647544413805008
9,dickens,21,thompson,3.031228899955749
9,dickens,21,dickens,2.3956706005594004
9,dickens,21,melville,3.5741048653920493
9,dickens,21,wells,2.623036644675515
9,dickens,21,austen,2.2570199735703005
9,dickens,21,fitzgerald,2.7549920763288225
9,dickens,21,twain,2.758956721850804
9,dickens,22,train,2.438682729005813
9,dickens,22,baum,2.571665734052658
9,dickens,22,thompson,2.96076038479805
9,dickens,22,dickens,2.3173144485639487
9,dickens,22,melville,3.5186256567637124
9,dickens,22,wells,2.549669049002908
9,dickens,22,austen,2.177638699931483
9,dickens,22,fitzgerald,2.679915291922433
9,dickens,22,twain,2.685196246419634
9,dickens,23,train,2.373728358745575
9,dickens,23,baum,2.512477695941925
9,dickens,23,thompson,2.905896633863449
9,dickens,23,dickens,2.2530402186988057
9,dickens,23,melville,3.47547992070516
9,dickens,23,wells,2.4927726658907803
9,dickens,23,austen,2.114768132086723
9,dickens,23,fitzgerald,2.620096887860979
9,dickens,23,twain,2.627933434077672
9,dickens,24,train,2.309770315885544
9,dickens,24,baum,2.464301437139511
9,dickens,24,thompson,2.8605024218559265
9,dickens,24,dickens,2.2010958592096963
9,dickens,24,melville,3.443517287572225
9,dickens,24,wells,2.4434072971343994
9,dickens,24,austen,2.062711442670514
9,dickens,24,fitzgerald,2.57025282723563
9,dickens,24,twain,2.579765966960362
9,dickens,25,train,2.259655380249024
9,dickens,25,baum,2.423811972141266
9,dickens,25,thompson,2.825003236532212
9,dickens,25,dickens,2.157146474589472
9,dickens,25,melville,3.420783837636312
9,dickens,25,wells,2.4057775410738858
9,dickens,25,austen,2.020598276968925
9,dickens,25,fitzgerald,2.529057025909424
9,dickens,25,twain,2.541350109236581
9,dickens,26,train,2.209235441684723
9,dickens,26,baum,2.3917021453380585
9,dickens,26,thompson,2.7946119904518127
9,dickens,26,dickens,2.119943986768308
9,dickens,26,melville,3.400083303451538
9,dickens,26,wells,2.3740494467995386
9,dickens,26,austen,1.986000011044164
9,dickens,26,fitzgerald,2.4945830617632185
9,dickens,26,twain,2.509296877043588
9,dickens,27,train,2.182925480604172
9,dickens,27,baum,2.3610587418079376
9,dickens,27,thompson,2.7662159502506256
9,dickens,27,dickens,2.088598648707072
9,dickens,27,melville,3.384899616241455
9,dickens,27,wells,2.346318678422408
9,dickens,27,austen,1.9560802828881048
9,dickens,27,fitzgerald,2.4631494113377164
9,dickens,27,twain,2.4803959471838817
9,dickens,28,train,2.1407210737466813
9,dickens,28,baum,2.3403479754924774
9,dickens,28,thompson,2.7472310066223145
9,dickens,28,dickens,2.062482629997143
9,dickens,28,melville,3.3724321524302163
9,dickens,28,wells,2.327957608483054
9,dickens,28,austen,1.9311037717326995
9,dickens,28,fitzgerald,2.4415787288120816
9,dickens,28,twain,2.459248627935137
9,dickens,29,train,2.1242925107479094
9,dickens,29,baum,2.3167704343795776
9,dickens,29,thompson,2.728162795305252
9,dickens,29,dickens,2.0347422292267066
9,dickens,29,melville,3.3627236684163413
9,dickens,29,wells,2.3048176115209404
9,dickens,29,austen,1.9081976413726809
9,dickens,29,fitzgerald,2.414083242416382
9,dickens,29,twain,2.436526298522949
9,dickens,30,train,2.0607928365468977
9,dickens,30,baum,2.297775089740753
9,dickens,30,thompson,2.711272418498993
9,dickens,30,dickens,2.0136999652005625
9,dickens,30,melville,3.3589181105295816
9,dickens,30,wells,2.2868745110251685
9,dickens,30,austen,1.8887629701245217
9,dickens,30,fitzgerald,2.392803771155221
9,dickens,30,twain,2.418168783187866
9,dickens,31,train,2.065244174003601
9,dickens,31,baum,2.2822082936763763
9,dickens,31,thompson,2.6958961188793182
9,dickens,31,dickens,1.9941742299259573
9,dickens,31,melville,3.34952449798584
9,dickens,31,wells,2.272214325991544
9,dickens,31,austen,1.8712425693388908
9,dickens,31,fitzgerald,2.3757550035204207
9,dickens,31,twain,2.4023554154804776
9,dickens,32,train,2.030547332763672
9,dickens,32,baum,2.269260317087173
9,dickens,32,thompson,2.6847312450408936
9,dickens,32,dickens,1.9776616303817085
9,dickens,32,melville,3.350608587265014
9,dickens,32,wells,2.260478279807351
9,dickens,32,austen,1.8565037442791847
9,dickens,32,fitzgerald,2.362083162580217
9,dickens,32,twain,2.3895359890801564
9,dickens,33,train,2.0103085815906523
9,dickens,33,baum,2.256726950407028
9,dickens,33,thompson,2.673224300146103
9,dickens,33,dickens,1.9625261123629585
9,dickens,33,melville,3.345235109329224
9,dickens,33,wells,2.2500187266956675
9,dickens,33,austen,1.8438863408180968
9,dickens,33,fitzgerald,2.348506689071656
9,dickens,33,twain,2.3779183455875943
9,dickens,34,train,2.001504495739937
9,dickens,34,baum,2.246260493993759
9,dickens,34,thompson,2.6666454672813416
9,dickens,34,dickens,1.946920609128648
9,dickens,34,melville,3.3484326203664145
9,dickens,34,wells,2.239972071214156
9,dickens,34,austen,1.8314397027415608
9,dickens,34,fitzgerald,2.3358547346932546
9,dickens,34,twain,2.367611254964556
9,dickens,35,train,1.978650376200676
9,dickens,35,baum,2.239154428243637
9,dickens,35,thompson,2.6619453728199005
9,dickens,35,dickens,1.9344646619713823
9,dickens,35,melville,3.349542220433553
9,dickens,35,wells,2.2327478148720483
9,dickens,35,austen,1.82178984918902
9,dickens,35,fitzgerald,2.326982089451381
9,dickens,35,twain,2.359798789024353
9,dickens,36,train,1.98682274222374
9,dickens,36,baum,2.226727396249771
9,dickens,36,thompson,2.648945450782776
9,dickens,36,dickens,1.9232878581337307
9,dickens,36,melville,3.341867129007975
9,dickens,36,wells,2.2204235033555464
9,dickens,36,austen,1.811307845577117
9,dickens,36,fitzgerald,2.31491528238569
9,dickens,36,twain,2.348004494394575
9,dickens,37,train,1.949170446395874
9,dickens,37,baum,2.221867501735688
9,dickens,37,thompson,2.644318759441376
9,dickens,37,dickens,1.913867770761684
9,dickens,37,melville,3.3466080824534097
9,dickens,37,wells,2.2156344760547984
9,dickens,37,austen,1.8026808423380696
9,dickens,37,fitzgerald,2.310060330799648
9,dickens,37,twain,2.3418869972229004
9,dickens,38,train,1.9733899742364884
9,dickens,38,baum,2.216789692640305
9,dickens,38,thompson,2.637812584638596
9,dickens,38,dickens,1.9052583687547324
9,dickens,38,melville,3.339010238647461
9,dickens,38,wells,2.210285598581488
9,dickens,38,austen,1.797965830372226
9,dickens,38,fitzgerald,2.303885119301932
9,dickens,38,twain,2.335581396307264
9,dickens,39,train,1.9477092295885088
9,dickens,39,baum,2.2078844606876373
9,dickens,39,thompson,2.633826553821564
9,dickens,39,dickens,1.8948233490404875
9,dickens,39,melville,3.3483615716298423
9,dickens,39,wells,2.204166369004683
9,dickens,39,austen,1.7891954183578491
9,dickens,39,fitzgerald,2.294792720249721
9,dickens,39,twain,2.3291484458105907
9,dickens,40,train,1.9431573808193208
9,dickens,40,baum,2.1989534497261047
9,dickens,40,thompson,2.6226651072502136
9,dickens,40,dickens,1.8874679510144217
9,dickens,40,melville,3.3508646488189697
9,dickens,40,wells,2.1962333375757392
9,dickens,40,austen,1.7815486231157858
9,dickens,40,fitzgerald,2.283588988440377
9,dickens,40,twain,2.319464087486267
9,dickens,41,train,1.9198615938425063
9,dickens,41,baum,2.201188400387764
9,dickens,41,thompson,2.6292148530483246
9,dickens,41,dickens,1.8826294411783635
9,dickens,41,melville,3.361691474914551
9,dickens,41,wells,2.199742555618286
9,dickens,41,austen,1.7789624352608957
9,dickens,41,fitzgerald,2.28679050718035
9,dickens,41,twain,2.3220022235597884
9,dickens,42,train,1.919932952523232
9,dickens,42,baum,2.193600282073021
9,dickens,42,thompson,2.6207772195339203
9,dickens,42,dickens,1.873168414917545
9,dickens,42,melville,3.354125499725342
9,dickens,42,wells,2.1905061548406426
9,dickens,42,austen,1.7706161545168968
9,dickens,42,fitzgerald,2.278567041669573
9,dickens,42,twain,2.312252759933472
9,dickens,43,train,1.911785465478897
9,dickens,43,baum,2.1879689693450928
9,dickens,43,thompson,2.6155605018138885
9,dickens,43,dickens,1.8658984018408733
9,dickens,43,melville,3.34712545077006
9,dickens,43,wells,2.185708685354753
9,dickens,43,austen,1.7665442612863356
9,dickens,43,fitzgerald,2.2707058361598422
9,dickens,43,twain,2.306807977812631
9,dickens,44,train,1.891951823234558
9,dickens,44,baum,2.1815793812274933
9,dickens,44,thompson,2.6110059916973114
9,dickens,44,dickens,1.8593444495961289
9,dickens,44,melville,3.354008674621582
9,dickens,44,wells,2.181605913422324
9,dickens,44,austen,1.7606597331262404
9,dickens,44,fitzgerald,2.265230349131993
9,dickens,44,twain,2.3019757185663496
9,dickens,45,train,1.872946956753731
9,dickens,45,baum,2.1753522157669067
9,dickens,45,thompson,2.606354892253876
9,dickens,45,dickens,1.8537596187729768
9,dickens,45,melville,3.352508227030436
9,dickens,45,wells,2.176061901179227
9,dickens,45,austen,1.755639206978583
9,dickens,45,fitzgerald,2.2602578912462508
9,dickens,45,twain,2.295877073492323
9,dickens,46,train,1.8804856956005096
9,dickens,46,baum,2.174673855304718
