seed,train_author,epochs_completed,loss_dataset,loss_value
2,thompson,0,baum,10.813321569297887
2,thompson,0,thompson,10.812076265566818
2,thompson,0,dickens,10.811295036063504
2,thompson,0,melville,10.811423019700472
2,thompson,0,wells,10.811178525665104
2,thompson,0,austen,10.809853033029038
2,thompson,0,fitzgerald,10.815995856448335
2,thompson,0,twain,10.811024575469792
2,thompson,1,train,10.815050792694093
2,thompson,1,baum,10.820894648757164
2,thompson,1,thompson,10.81943777120002
2,thompson,1,dickens,10.818479188860035
2,thompson,1,melville,10.818993095844183
2,thompson,1,wells,10.819112278864932
2,thompson,1,austen,10.81822194379198
2,thompson,1,fitzgerald,10.822398078334224
2,thompson,1,twain,10.818830859904386
2,thompson,2,train,10.827371549606324
2,thompson,2,baum,10.838067109071757
2,thompson,2,thompson,10.836825727302337
2,thompson,2,dickens,10.836476556010536
2,thompson,2,melville,10.83676827273458
2,thompson,2,wells,10.837954767215887
2,thompson,2,austen,10.837651387527108
2,thompson,2,fitzgerald,10.840363541164914
2,thompson,2,twain,10.838090728392752
2,thompson,3,train,10.81597137451172
2,thompson,3,baum,10.796844355667696
2,thompson,3,thompson,10.79719772517124
2,thompson,3,dickens,10.79630040766208
2,thompson,3,melville,10.79735720206043
2,thompson,3,wells,10.798002972123186
2,thompson,3,austen,10.796099315618806
2,thompson,3,fitzgerald,10.799915330904025
2,thompson,3,twain,10.796161885164222
