seed,train_author,epochs_completed,loss_dataset,loss_value
2,dickens,0,baum,10.872743606567385
2,dickens,0,thompson,10.873841404914856
2,dickens,0,dickens,10.875728178024293
2,dickens,0,melville,10.874393723227762
2,dickens,0,wells,10.871547092090951
2,dickens,0,austen,10.83140230178833
2,dickens,0,fitzgerald,10.871307754516602
2,dickens,0,twain,10.869312459772283
2,dickens,1,train,9.537586760520934
2,dickens,1,baum,9.040347916739329
2,dickens,1,thompson,8.963441491127014
2,dickens,1,dickens,9.058651876449584
2,dickens,1,melville,9.021677364002574
2,dickens,1,wells,8.983506766232578
2,dickens,1,austen,9.1482515335083
2,dickens,1,fitzgerald,9.01390027999878
2,dickens,1,twain,8.992069764570756
2,dickens,2,train,8.85957953929901
2,dickens,2,baum,8.623706408909388
2,dickens,2,thompson,8.54518973827362
2,dickens,2,dickens,8.641871166229247
2,dickens,2,melville,8.60571271722967
2,dickens,2,wells,8.56718687577681
2,dickens,2,austen,8.757460117340088
2,dickens,2,fitzgerald,8.593123149871825
2,dickens,2,twain,8.578877015547318
2,dickens,3,train,8.445087003707886
2,dickens,3,baum,8.20737075805664
2,dickens,3,thompson,8.1321622133255
2,dickens,3,dickens,8.22314167022705
2,dickens,3,melville,8.191857901486484
2,dickens,3,wells,8.152211666107178
2,dickens,3,austen,8.360575675964355
2,dickens,3,fitzgerald,8.179293155670166
2,dickens,3,twain,8.166947798295455
2,dickens,4,train,8.016232299804688
2,dickens,4,baum,7.760966164725167
2,dickens,4,thompson,7.689006328582764
2,dickens,4,dickens,7.774540519714355
2,dickens,4,melville,7.747571923516014
2,dickens,4,wells,7.707754850387573
2,dickens,4,austen,7.935829520225525
2,dickens,4,fitzgerald,7.735559463500977
2,dickens,4,twain,7.725505438717929
2,dickens,5,train,7.554282832145691
2,dickens,5,baum,7.29115104675293
2,dickens,5,thompson,7.221473753452301
2,dickens,5,dickens,7.302613043785096
2,dickens,5,melville,7.278707027435303
2,dickens,5,wells,7.239366574720903
2,dickens,5,austen,7.489946961402893
2,dickens,5,fitzgerald,7.267728757858275
2,dickens,5,twain,7.260300072756681
2,dickens,6,train,7.075113201141358
2,dickens,6,baum,6.808434418269566
2,dickens,6,thompson,6.7392584681510925
2,dickens,6,dickens,6.817330360412598
2,dickens,6,melville,6.795620246367021
2,dickens,6,wells,6.757302934473211
2,dickens,6,austen,7.03299605846405
2,dickens,6,fitzgerald,6.785624885559082
2,dickens,6,twain,6.780686725269664
2,dickens,7,train,6.586450254917144
