seed,train_author,epochs_completed,loss_dataset,loss_value
5,austen,0,baum,10.84273076057434
5,austen,0,thompson,10.835939288139343
5,austen,0,dickens,10.843214220075463
5,austen,0,melville,10.846297414679276
5,austen,0,wells,10.842883330125074
5,austen,0,austen,10.843015332375805
5,austen,0,fitzgerald,10.843944481440952
5,austen,0,twain,10.845844919031316
5,austen,1,train,9.280766654014588
5,austen,1,baum,8.876359701156616
5,austen,1,thompson,8.943812370300293
5,austen,1,dickens,8.858603335138577
5,austen,1,melville,8.84961183447587
5,austen,1,wells,8.7976592870859
5,austen,1,austen,8.759481153180522
5,austen,1,fitzgerald,8.94222525187901
5,austen,1,twain,8.79978049885143
5,austen,2,train,8.57868013381958
5,austen,2,baum,8.51929235458374
5,austen,2,thompson,8.602452397346497
5,austen,2,dickens,8.500263185643439
5,austen,2,melville,8.502178945039448
5,austen,2,wells,8.44417454646184
5,austen,2,austen,8.385746432888892
5,austen,2,fitzgerald,8.590935570853096
5,austen,2,twain,8.439198233864524
5,austen,3,train,8.217415642738342
5,austen,3,baum,8.172046065330505
5,austen,3,thompson,8.266581416130066
5,austen,3,dickens,8.147994767374067
5,austen,3,melville,8.162888928463584
5,austen,3,wells,8.100148934584398
5,austen,3,austen,8.019694282162574
5,austen,3,fitzgerald,8.249624116080147
5,austen,3,twain,8.088262341239236
5,austen,4,train,7.844835233688355
5,austen,4,baum,7.810601711273193
5,austen,4,thompson,7.917645752429962
5,austen,4,dickens,7.779471497037518
5,austen,4,melville,7.807320594787598
5,austen,4,wells,7.73993444442749
5,austen,4,austen,7.634159611117456
5,austen,4,fitzgerald,7.892613513129098
5,austen,4,twain,7.719554966146296
5,austen,5,train,7.450968956947326
5,austen,5,baum,7.4350665807724
5,austen,5,thompson,7.55510538816452
5,austen,5,dickens,7.39634523818742
5,austen,5,melville,7.436308936068886
5,austen,5,wells,7.36436234987699
5,austen,5,austen,7.233362105584914
5,austen,5,fitzgerald,7.522081443241665
5,austen,5,twain,7.335160818966952
5,austen,6,train,7.039945006370544
5,austen,6,baum,7.050480544567108
5,austen,6,thompson,7.184906005859375
5,austen,6,dickens,7.004667872813211
5,austen,6,melville,7.0563146189639445
5,austen,6,wells,6.978988867539626
5,austen,6,austen,6.822650832514609
5,austen,6,fitzgerald,7.143890176500593
5,austen,6,twain,6.941211570392955
5,austen,7,train,6.624013113975525
5,austen,7,baum,6.66103321313858
5,austen,7,thompson,6.81032007932663
5,austen,7,dickens,6.608564092152155
5,austen,7,melville,6.671161425741095
5,austen,7,wells,6.587278402768648
5,austen,7,austen,6.406769537156628
5,austen,7,fitzgerald,6.761958428791592
5,austen,7,twain,6.54108004136519
5,austen,8,train,6.208166551589966
5,austen,8,baum,6.268784821033478
5,austen,8,thompson,6.434160470962524
5,austen,8,dickens,6.210479601105647
5,austen,8,melville,6.2835901661923055
5,austen,8,wells,6.192147254943848
5,austen,8,austen,5.989521672648769
5,austen,8,fitzgerald,6.378681012562343
5,austen,8,twain,6.138509100133723
5,austen,9,train,5.80344443321228
5,austen,9,baum,5.881730377674103
5,austen,9,thompson,6.063416123390198
5,austen,9,dickens,5.81743885865852
5,austen,9,melville,5.8999072627017375
5,austen,9,wells,5.80087555371798
5,austen,9,austen,5.576933537760088
5,austen,9,fitzgerald,6.001370906829834
5,austen,9,twain,5.740940960970792
5,austen,10,train,5.377704668045044
5,austen,10,baum,5.49225640296936
5,austen,10,thompson,5.691552579402924
5,austen,10,dickens,5.424057569076766
5,austen,10,melville,5.513823383732846
5,austen,10,wells,5.405870217543382
5,austen,10,austen,5.164184954858595
5,austen,10,fitzgerald,5.62340920312064
5,austen,10,twain,5.342337348244407
5,austen,11,train,4.968496465682984
5,austen,11,baum,5.113189220428467
5,austen,11,thompson,5.330251097679138
5,austen,11,dickens,5.041466271699364
5,austen,11,melville,5.13737658450478
5,austen,11,wells,5.02039491213285
5,austen,11,austen,4.76257836434149
5,austen,11,fitzgerald,5.256623336247036
5,austen,11,twain,4.95407340743325
5,austen,12,train,4.565307688713074
5,austen,12,baum,4.7412577867507935
5,austen,12,thompson,4.975660979747772
5,austen,12,dickens,4.666153608863033
5,austen,12,melville,4.766620736373098
5,austen,12,wells,4.640669052417461
5,austen,12,austen,4.368751295151249
5,austen,12,fitzgerald,4.897062199456351
5,austen,12,twain,4.572218201377175
5,austen,13,train,4.186519223451614
5,austen,13,baum,4.386353373527527
5,austen,13,thompson,4.637775361537933
5,austen,13,dickens,4.308300957750919
5,austen,13,melville,4.4119085261696265
5,austen,13,wells,4.277023792266846
5,austen,13,austen,3.9923478557217504
5,austen,13,fitzgerald,4.554542405264718
5,austen,13,twain,4.207127441059459
5,austen,14,train,3.809358721971512
5,austen,14,baum,4.053337544202805
5,austen,14,thompson,4.320985198020935
5,austen,14,dickens,3.972253247873107
5,austen,14,melville,4.0776257891404
5,austen,14,wells,3.9341164368849535
5,austen,14,austen,3.6375821559659895
5,austen,14,fitzgerald,4.234030246734619
5,austen,14,twain,3.863400567661632
5,austen,15,train,3.4744989812374114
5,austen,15,baum,3.7499439120292655
5,austen,15,thompson,4.0329877734184265
5,austen,15,dickens,3.6658660796151232
5,austen,15,melville,3.7728522074849984
5,austen,15,wells,3.6207072001237135
5,austen,15,austen,3.3127153458133822
5,austen,15,fitzgerald,3.9425276006971086
5,austen,15,twain,3.549373984336853
5,austen,16,train,3.163512867689133
5,austen,16,baum,3.484872728586197
5,austen,16,thompson,3.781931191682816
5,austen,16,dickens,3.398139939379336
5,austen,16,melville,3.506787011497899
5,austen,16,wells,3.346248608369094
5,austen,16,austen,3.0287385448332755
5,austen,16,fitzgerald,3.688865235873631
5,austen,16,twain,3.273509307341142
5,austen,17,train,2.889122849702835
5,austen,17,baum,3.260213226079941
5,austen,17,thompson,3.5710118412971497
5,austen,17,dickens,3.171347646570917
5,austen,17,melville,3.2814849552355314
5,austen,17,wells,3.113038961703961
5,austen,17,austen,2.786435196476598
5,austen,17,fitzgerald,3.475209815161569
5,austen,17,twain,3.0394676490263506
5,austen,18,train,2.6666989266872405
5,austen,18,baum,3.075033575296402
5,austen,18,thompson,3.3977834284305573
5,austen,18,dickens,2.9838890139736347
5,austen,18,melville,3.096172332763672
5,austen,18,wells,2.9205895570608287
5,austen,18,austen,2.5838184971963205
5,austen,18,fitzgerald,3.299728614943368
5,austen,18,twain,2.846350767395713
5,austen,19,train,2.480551064014435
5,austen,19,baum,2.9278823137283325
5,austen,19,thompson,3.261208564043045
5,austen,19,dickens,2.83459224629758
5,austen,19,melville,2.949059097390426
5,austen,19,wells,2.7678005695343018
5,austen,19,austen,2.422337808916646
5,austen,19,fitzgerald,3.1605293069567
5,austen,19,twain,2.692199316891757
5,austen,20,train,2.345010685920715
5,austen,20,baum,2.809736341238022
5,austen,20,thompson,3.151849627494812
5,austen,20,dickens,2.7160050441969688
5,austen,20,melville,2.8338285872810767
5,austen,20,wells,2.647581320542556
5,austen,20,austen,2.294607908495011
5,austen,20,fitzgerald,3.0481777702059065
5,austen,20,twain,2.569322629408403
5,austen,21,train,2.214213472604752
5,austen,21,baum,2.716448575258255
5,austen,21,thompson,3.064205825328827
5,austen,21,dickens,2.620376789747779
5,austen,21,melville,2.7407641787278023
5,austen,21,wells,2.552501678466797
5,austen,21,austen,2.1903283749857256
5,austen,21,fitzgerald,2.9590465341295515
5,austen,21,twain,2.4728165106339888
5,austen,22,train,2.1213071584701537
5,austen,22,baum,2.6435383558273315
5,austen,22,thompson,2.995068550109864
5,austen,22,dickens,2.545513323883512
5,austen,22,melville,2.6683081074764856
5,austen,22,wells,2.478201957849356
5,austen,22,austen,2.108777150031059
5,austen,22,fitzgerald,2.8875766141074046
5,austen,22,twain,2.3984415964646773
5,austen,23,train,2.0341367930173875
5,austen,23,baum,2.584266304969788
5,austen,23,thompson,2.940966993570328
5,austen,23,dickens,2.484924533473912
5,austen,23,melville,2.611429440347772
5,austen,23,wells,2.4190656588627744
5,austen,23,austen,2.040548220757515
5,austen,23,fitzgerald,2.8302752801350186
5,austen,23,twain,2.3371730609373613
5,austen,24,train,1.978499376773834
5,austen,24,baum,2.5375935435295105
5,austen,24,thompson,2.8980442881584167
5,austen,24,dickens,2.436828944220472
5,austen,24,melville,2.566059451354177
5,austen,24,wells,2.3721099266639123
5,austen,24,austen,1.986525823993068
5,austen,24,fitzgerald,2.785289474896022
5,austen,24,twain,2.2900694608688354
5,austen,25,train,1.9463279336690904
5,austen,25,baum,2.4969392120838165
5,austen,25,thompson,2.8599302768707275
5,austen,25,dickens,2.395474362729201
5,austen,25,melville,2.527197373540778
5,austen,25,wells,2.333319957439716
5,austen,25,austen,1.9410638809204104
5,austen,25,fitzgerald,2.746846573693412
5,austen,25,twain,2.2507995041933926
5,austen,26,train,1.8854644060134889
5,austen,26,baum,2.4632294476032257
5,austen,26,thompson,2.826874643564224
5,austen,26,dickens,2.3604108112961497
5,austen,26,melville,2.4944951659754704
5,austen,26,wells,2.3007489351125865
5,austen,26,austen,1.901629505618926
5,austen,26,fitzgerald,2.7131568704332625
5,austen,26,twain,2.218928949399428
5,austen,27,train,1.8601851344108584
5,austen,27,baum,2.436978816986084
5,austen,27,thompson,2.803756356239319
5,austen,27,dickens,2.332809889494483
5,austen,27,melville,2.47073725650185
5,austen,27,wells,2.2750740968264065
5,austen,27,austen,1.8684332639940324
5,austen,27,fitzgerald,2.688661422048296
5,austen,27,twain,2.192332961342552
5,austen,28,train,1.828373983502388
5,austen,28,baum,2.410092562437057
5,austen,28,thompson,2.7766687870025635
5,austen,28,dickens,2.305512492336444
5,austen,28,melville,2.4441734615125155
5,austen,28,wells,2.2511281416966367
5,austen,28,austen,1.8401493641637987
5,austen,28,fitzgerald,2.661881225449698
5,austen,28,twain,2.170779753815044
5,austen,29,train,1.7930844724178314
5,austen,29,baum,2.390695303678513
5,austen,29,thompson,2.759348839521408
5,austen,29,dickens,2.2835372650801244
5,austen,29,melville,2.4264972586380806
5,austen,29,wells,2.2323531921093283
